,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
303,0.0,310710,1.869660658543894e-06,107,2700.0,6890000.0,60.0,0.0
304,0.0,320700,0.0004752402405616416,107,2700.0,6890000.0,60.0,0.0
305,0.0,320720,1.2643959289241652e-05,107,2700.0,6890000.0,60.0,0.0
306,0.0,320730,1.6945909109806076e-05,107,2700.0,6890000.0,60.0,0.0
307,0.0,320740,7.879850340821416e-07,107,2700.0,6890000.0,60.0,0.0
308,0.0,320760,2.1049748205998174e-08,107,2700.0,6890000.0,60.0,0.0
309,0.0,330740,0.0,107,2700.0,6890000.0,60.0,0.0
310,0.0,330750,0.0,107,2700.0,6890000.0,60.0,0.0
311,0.0,340740,0.0005652005194925312,107,2700.0,6890000.0,60.0,0.0
312,0.0,340760,3.405785316554554e-05,107,2700.0,6890000.0,60.0,0.0
313,0.0,340770,9.819579086140874e-05,107,2700.0,6890000.0,60.0,0.0
314,0.0,340780,2.305571231746766e-06,107,2700.0,6890000.0,60.0,0.0
315,0.0,340790,1.0343954805121878e-05,107,2700.0,6890000.0,60.0,0.0
316,0.0,340800,1.4453077846254032e-06,107,2700.0,6890000.0,60.0,0.0
317,0.0,340820,6.089500951610201e-09,107,2700.0,6890000.0,60.0,0.0
318,0.0,350790,7.349937642917309e-06,107,2700.0,6890000.0,60.0,0.0
319,0.0,350810,4.962375958487974e-07,107,2700.0,6890000.0,60.0,0.0
320,0.0,360800,2.498933847849015e-05,107,2700.0,6890000.0,60.0,0.0
321,0.0,360820,3.0840823758166617e-06,107,2700.0,6890000.0,60.0,0.0
322,0.0,360830,8.025865833697849e-07,107,2700.0,6890000.0,60.0,0.0
323,0.0,360840,2.0795746740076775e-07,107,2700.0,6890000.0,60.0,0.0
324,0.0,360850,1.6910186665140893e-07,107,2700.0,6890000.0,60.0,0.0
325,0.0,360860,2.860735232723575e-08,107,2700.0,6890000.0,60.0,0.0
326,0.0,370850,6.830004902991538e-07,107,2700.0,6890000.0,60.0,0.0
327,0.0,370860,1.0442786902028884e-06,107,2700.0,6890000.0,60.0,0.0
328,0.0,370870,1.2854200760448198e-07,107,2700.0,6890000.0,60.0,0.0
329,0.0,380840,1.3127105353338258e-05,107,2700.0,6890000.0,60.0,0.0
330,0.0,380860,9.258662283137774e-07,107,2700.0,6890000.0,60.0,0.0
331,0.0,380870,3.821520150697569e-06,107,2700.0,6890000.0,60.0,0.0
332,0.0,380880,6.908006349353159e-08,107,2700.0,6890000.0,60.0,0.0
333,0.0,380890,5.163872872927525e-07,107,2700.0,6890000.0,60.0,0.0
334,0.0,380900,1.079033651991723e-07,107,2700.0,6890000.0,60.0,0.0
335,0.0,390890,4.983645697415703e-07,107,2700.0,6890000.0,60.0,0.0
336,0.0,390900,0.0,107,2700.0,6890000.0,60.0,0.0
337,0.0,390910,4.6451755342130905e-07,107,2700.0,6890000.0,60.0,0.0
338,0.0,40090,0.005717198656439272,107,2700.0,6890000.0,60.0,0.0
339,0.0013955,400900,8.113088135781176e-07,107,2700.0,6890000.0,60.0,0.0
340,0.00030771,400910,1.9142467347916257e-05,107,2700.0,6890000.0,60.0,0.0
341,0.000475519,400920,7.515704670515704e-06,107,2700.0,6890000.0,60.0,0.0
342,0.0,400930,0.0,107,2700.0,6890000.0,60.0,0.0
343,0.000492387,400940,7.884464489924002e-07,107,2700.0,6890000.0,60.0,0.0
344,0.0,400950,0.0,107,2700.0,6890000.0,60.0,0.0
